REPORTING_PERIOD_START,REPORTING_PERIOD_END,GROUP_TYPE,ORG_CODE1,ORG_NAME1,ORG_CODE2,ORG_NAME2,MEASURE_ID,MEASURE_NAME,MEASURE_VALUE_SUPPRESSED
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M031,Count_FirstTreatment,915
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M032,Count_FirstTreatment28days,875
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M033,Count_FirstTreatment29to56days,30
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M034,Count_FirstTreatment57to90days,5
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M035,Count_FirstTreatmentOver90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M036,Count_FirstTreatment6Weeks,900
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M037,Count_FirstTreatment18Weeks,910
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M038,Count_WaitingForTreatment,500
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M039,Count_WaitingForTreatment0to2weeks,360
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M040,Count_WaitingForTreatment0to4weeks,460
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M041,Count_WaitingForTreatment0to6weeks,485
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M042,Count_WaitingForTreatment0to12weeks,495
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M043,Count_WaitingForTreatment0to18weeks,500
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M044,Count_WaitingForTreatmentOver18weeks,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M045,Count_WaitingForTreatmentOver90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M046,Count_FirstToSecondTreatmentOver28days,160
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M047,Count_FirstToSecondTreatmentOver90days,30
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M048,Mean_WaitEnteredTreatment,10.6
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M049,Median_WaitEnteredTreatment,6
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M050,Mean_WaitFinishedCourseTreatment,9.4
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M051,Median_WaitFinishedCourseTreatment,6
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M052,Count_FirstTreatment6WeeksFinishedCourseTreatment,525
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M053,Percentage_FirstTreatment6WeeksFinishedCourseTreatment,98
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M054,Count_FirstTreatment18WeeksFinishedCourseTreatment,535
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M055,Percentage_FirstTreatment18WeeksFinishedCourseTreatment,99
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M056,Count_EndedReferrals,1315
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M057,Count_EndedNotSuitable,95
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M058,Count_EndedSignposted,285
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M059,Count_EndedMutualAgreement,35
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M060,Count_EndedReferredElsewhere,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M061,Count_EndedDeclined,105
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M062,Count_EndedDeceasedAssessedOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M063,Count_EndedUnknownAssessedOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M066,Count_EndedCompleted,330
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M069,Count_EndedDeceasedTreated,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M070,Count_EndedUnknownTreated,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M071,Count_EndedInvalid,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M072,Count_EndedNoReasonRecorded,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M073,Count_EndedNotSeen,320
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M074,Count_EndedSeenNotTreated,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M075,Count_EndedTreatedOnce,460
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M076,Count_FinishedCourseTreatment,535
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M082,Count_Appointments,5630
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M083,Count_ApptsCancelledPatient,720
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M084,Count_ApptsDNA,485
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M085,Count_ApptsCancelledProvider,275
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M086,Count_ApptsAttended,4090
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M087,Count_ApptsAttendedLate,55
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M088,Count_ApptsLateNotSeen,5
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M089,Count_ApptsFinishedCourseTreatment,5480
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M090,Count_GuideSelfHelpBookAppts,1665
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M091,Count_NonGuideSelfHelpBookAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M092,Count_GuideSelfHelpCompAppts,190
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M093,Count_NonGuideSelfHelpCompAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M095,Count_StructPhysActAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M097,Count_PsychoEducPeerSuppAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M098,Count_OtherLIAppts,940
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M099,Count_EmploySuppAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M100,Count_AppRelaxAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1001,Count_FacetoFaceAppts,515
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1002,Count_TelephoneAppts,2780
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1004,Count_TalktypeAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1005,Count_EmailAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1006,Count_SMSAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1007,Count_InstantMessagingAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1008,Count_ConsMediumOtherAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1009,Count_ConsMediumUnknownAppts,5
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1010,Percentage_Deterioration,6
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1014,Count_ApptsStaffQualified,1490
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1015,Count_ApptsStaffInTraining,640
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1016,Count_ApptsStaffNotQualifiedOrInTraining,190
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1017,Count_ApptsMissingQualificationsAndTraining,1830
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1018,Count_ConsMediumVideoConsultAppts,845
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1019,Count_ConsMediumMessageBoardAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M102,Count_CoupleTherapyDepAppts,10
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M1020,Count_ConsMediumChatRoomAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M103,Count_CollabCareAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M104,Count_CounselDepAppts,260
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M105,Count_BPDAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M106,Count_EyeMoveDesenReproAppts,55
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M107,Count_MindfulAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M108,Count_OtherHIAppts,1940
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M110,Count_CBTAppts,1015
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M111,Count_IPTAppts,5
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M112,Mean_HISessions,9.8
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M113,Mean_CBTSessions,9
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M114,Mean_BPDSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M115,Mean_CounsellingSessions,5.1
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M116,Mean_IPTSession,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M117,Mean_CouplesSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M119,Mean_OtherHISessions,10.7
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M120,Mean_LiSessions,4.2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M141,Mean_ApptsFinishedCourseTreatment,10.2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M142,Median_ApptsFinishedCourseTreatment,8
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M143,Max_ApptsFinishedCourseTreatment,85
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M144,Min_ApptsFinishedCourseTreatment,2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M153,Count_EndedBeforeTreatment,320
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M179,Count_NotAtCaseness,40
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M180,Percentage_NotAtCaseness,7
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M184,Count_SecondTreatment,515
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M185,Count_Improvement,370
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M186,Percentage_Improvement,69
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M187,Count_NoReliableChange,140
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M189,Count_Deterioration,30
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M191,Count_Recovery,275
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M192,Percentage_Recovery,56
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M193,Count_ReliableRecovery,260
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M195,Percentage_ReliableRecovery,52
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M196,Count_FirstADSMOrGADOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M197,Count_NoADSMOrGAD,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M198,Count_PairedADSMOrGAD,535
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M199,Count_FirstPHQOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M200,Count_NoPHQ,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M201,Count_PairedPHQ,535
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M202,Count_PairedPHQAndADSMOrGAD,535
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M203,Count_ADSMFinishedTreatment,100
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M204,Count_AppropriatePairedADSM,90
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M205,Percentage_AppropriatePairedADSM,86
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M212,Count_WSASWPairedScores,455
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M213,Mean_FirstWSASW,3.6
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M214,Median_FirstWSASW,4
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M215,Mean_LastWSASW,2.7
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M216,Median_LastWSASW,2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M217,Count_WSASHMPairedScores,535
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M218,Mean_FirstWSASHM,3.4
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M219,Median_FirstWSASHM,3
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M220,Mean_LastWSASHM,2.6
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M221,Median_LastWSASHM,2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M222,Count_WSASSLAPairedScores,535
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M223,Mean_FirstWSASSLA,3.9
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M224,Median_FirstWSASSLA,4
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M225,Mean_LastWSASSLA,2.8
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M226,Median_LastWSASSLA,2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M227,Count_WSASPLAPairedScores,535
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M228,Mean_FirstWSASPLA,3.3
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M229,Median_FirstWSASPLA,3
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M230,Mean_LastWSASPLA,2.4
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M231,Median_LastWSASPLA,2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M232,Count_WSASRPairedScores,535
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M233,Mean_FirstWSASR,3.6
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M234,Median_FirstWSASR,3.5
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M235,Mean_LastWSASR,2.7
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M236,Median_LastWSASR,2
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M271,Count_FirstIntegratedContact,10
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M272,Count_FirstIntegratedTreatment,10
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M273,Count_FinishedIntegratedReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M274,Count_FinishedIntegratedReferralsCoreOnly,530
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M275,Count_IntegratedReferralsAtCaseness,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M276,Count_IntegratedReferralsNotAtCaseness,*
01/08/2022,31/08/2022,Provider,all,all CCGs,RV5CJ,CROYDON PSYCHOLOGICAL THERAPIES SERVICE (CROYDON IAPT),M277,Count_IntegratedReferralsRecovered,*
